Read_Name	Origin_Gene	Mapped_Gene
Read14385	PKD1P4	NONE
Read14386	PKD1	PKD1
Read14387	PKD1P5	PKD1P5
Read14388	PKD1P6	PKD1P6
Read14389	PKD1P5	NONE
Read14390	PKD1P5	NONE
Read14391	PKD1P6	NONE
Read14392	PKD1P5	NONE
Read14393	PKD1P2	NONE
Read14394	PKD1P5	NONE
Read14395	PKD1P1	NONE
Read14396	PKD1P2	NONE
Read14397	PKD1P3	PKD1P3
Read14398	PKD1P3	PKD1P3
Read14399	PKD1	PKD1
Read14400	PKD1P3	NONE
Read14401	PKD1P4	NONE
Read14402	PKD1P5	NONE
Read14403	PKD1P4	NONE
Read14404	PKD1P6	PKD1P6
Read14405	PKD1P2	NONE
Read14406	PKD1P2	NONE
Read14407	PKD1P2	NONE
Read14408	PKD1P6	PKD1P6
Read14409	PKD1	PKD1
Read14410	PKD1P5	NONE
Read14411	PKD1P2	NONE
Read14412	PKD1	PKD1
Read14413	PKD1P1	NONE
Read14414	PKD1P4	NONE
Read14415	PKD1P6	NONE
Read14416	PKD1P3	NONE
Read14417	PKD1P5	PKD1P5
Read14418	PKD1P1	NONE
Read14419	PKD1P2	NONE
Read14420	PKD1P2	NONE
Read14421	PKD1P6	PKD1P6
Read14422	PKD1P3	NONE
Read14423	PKD1P1	NONE
Read14424	PKD1	PKD1
Read14425	PKD1P3	NONE
Read14426	PKD1P4	NONE
Read14427	PKD1P2	NONE
Read14428	PKD1	PKD1
Read14429	PKD1P4	NONE
Read14430	PKD1P2	NONE
Read14431	PKD1P2	NONE
Read14432	PKD1P3	NONE
Read14433	PKD1P2	NONE
Read14434	PKD1P5	NONE
Read14435	PKD1P3	NONE
Read14436	PKD1P4	NONE
Read14437	PKD1P4	NONE
Read14438	PKD1P2	NONE
Read14439	PKD1P4	NONE
Read14440	PKD1P3	PKD1P3
Read14441	PKD1P5	NONE
Read14442	PKD1P5	NONE
Read14443	PKD1	PKD1
Read14444	PKD1P6	PKD1P6
Read14445	PKD1	PKD1
Read14446	PKD1P3	NONE
Read14447	PKD1P2	PKD1P2
Read14448	PKD1P1	NONE
Read14449	PKD1P1	NONE
Read14450	PKD1P4	NONE
Read14451	PKD1P2	PKD1P2
Read14452	PKD1P5	NONE
Read14453	PKD1P2	NONE
Read14454	PKD1P2	NONE
Read14455	PKD1	PKD1
Read14456	PKD1P2	NONE
Read14457	PKD1P1	NONE
Read14458	PKD1P6	PKD1P6
Read14459	PKD1P3	NONE
Read14460	PKD1P3	NONE
Read14461	PKD1P5	NONE
Read14462	PKD1P4	NONE
Read14463	PKD1P1	PKD1P1
Read14464	PKD1P2	PKD1P2
Read14465	PKD1	PKD1
Read14466	PKD1P2	NONE
Read14467	PKD1	PKD1
Read14468	PKD1P3	NONE
Read14469	PKD1P5	NONE
Read14470	PKD1P1	NONE
Read14471	PKD1P6	PKD1P6
Read14472	PKD1	PKD1
Read14473	PKD1	PKD1
Read14474	PKD1P4	NONE
Read14475	PKD1P3	NONE
Read14476	PKD1P5	NONE
Read14477	PKD1	PKD1
Read14478	PKD1P2	NONE
Read14479	PKD1P1	NONE
Read14480	PKD1P5	PKD1P5
Read14481	PKD1P2	NONE
Read14482	PKD1P3	NONE
Read14483	PKD1P1	NONE
Read14484	PKD1P5	PKD1P5
Read14485	PKD1P6	PKD1P6
Read14486	PKD1P2	NONE
Read14487	PKD1P6	PKD1P6
Read14488	PKD1	PKD1
Read14489	PKD1	PKD1
Read14490	PKD1P4	NONE
Read14491	PKD1P2	NONE
Read14492	PKD1	PKD1
Read14493	PKD1P3	PKD1P3
Read14494	PKD1P1	NONE
Read14495	PKD1P2	PKD1P2
Read14496	PKD1P4	NONE
Read14497	PKD1P4	NONE
Read14498	PKD1P6	PKD1P6
Read14499	PKD1P3	PKD1P3
Read14500	PKD1P3	NONE
Read14501	PKD1P5	PKD1P5
Read14502	PKD1P3	PKD1P3
Read14503	PKD1P5	NONE
Read14504	PKD1	PKD1
Read14505	PKD1P2	NONE
Read14506	PKD1P5	NONE
Read14507	PKD1P1	NONE
Read14508	PKD1P2	NONE
Read14509	PKD1P4	NONE
Read14510	PKD1P4	NONE
Read14511	PKD1P4	NONE
Read14512	PKD1P5	NONE
Read14513	PKD1P6	PKD1P6
Read14514	PKD1P5	PKD1P5
Read14515	PKD1P2	NONE
Read14516	PKD1	PKD1
Read14517	PKD1P2	NONE
Read14518	PKD1P3	PKD1P3
Read14519	PKD1P4	NONE
Read14520	PKD1P6	PKD1P6
Read14521	PKD1P1	NONE
Read14522	PKD1P1	NONE
Read14523	PKD1P4	NONE
Read14524	PKD1P4	NONE
Read14525	PKD1	PKD1
Read14526	PKD1	NONE
Read14527	PKD1	PKD1
Read14528	PKD1P3	NONE
Read14529	PKD1	PKD1
Read14530	PKD1P1	NONE
Read14531	PKD1P1	NONE
Read14532	PKD1P2	NONE
Read14533	PKD1P1	NONE
Read14534	PKD1P1	PKD1P1
Read14535	PKD1P4	PKD1P4
Read14536	PKD1P1	NONE
Read14537	PKD1P3	NONE
Read14538	PKD1P4	NONE
Read14539	PKD1P4	NONE
Read14540	PKD1P5	NONE
Read14541	PKD1P4	NONE
Read14542	PKD1P1	NONE
Read14543	PKD1P3	NONE
Read14544	PKD1P6	NONE
Read14545	PKD1P1	NONE
Read14546	PKD1P6	PKD1P6
Read14547	PKD1P5	NONE
Read14548	PKD1P1	NONE
Read14549	PKD1	PKD1
Read14550	PKD1	PKD1
Read14551	PKD1P3	PKD1P3
Read14552	PKD1	PKD1
Read14553	PKD1P4	NONE
Read14554	PKD1P6	NONE
Read14555	PKD1P1	NONE
Read14556	PKD1	PKD1
Read14557	PKD1P6	NONE
Read14558	PKD1P2	PKD1P2
Read14559	PKD1P4	NONE
Read14560	PKD1	PKD1
Read14561	PKD1P4	NONE
Read14562	PKD1P6	PKD1P6
Read14563	PKD1P5	NONE
Read14564	PKD1P3	PKD1P3
Read14565	PKD1P6	PKD1P6
Read14566	PKD1P1	NONE
Read14567	PKD1P2	NONE
Read14568	PKD1P1	NONE
Read14569	PKD1P5	NONE
Read14570	PKD1P1	NONE
Read14571	PKD1P3	NONE
Read14572	PKD1P4	NONE
Read14573	PKD1P2	NONE
Read14574	PKD1P4	NONE
Read14575	PKD1P2	NONE
Read14576	PKD1	PKD1
Read14577	PKD1P4	NONE
Read14578	PKD1	PKD1
Read14579	PKD1P6	NONE
Read14580	PKD1P3	PKD1P3
Read14581	PKD1P6	PKD1P6
Read14582	PKD1P1	NONE
Read14583	PKD1P3	PKD1P3
Read14584	PKD1	PKD1
Read14585	PKD1P6	NONE
Read14586	PKD1	PKD1
Read14587	PKD1P2	NONE
Read14588	PKD1P2	PKD1P2
Read14589	PKD1P3	PKD1P3
Read14590	PKD1P5	PKD1P5
Read14591	PKD1P6	PKD1P6
Read14592	PKD1P3	NONE
Read14593	PKD1P5	NONE
Read14594	PKD1P4	NONE
Read14595	PKD1P4	NONE
Read14596	PKD1P1	NONE
Read14597	PKD1P2	NONE
Read14598	PKD1P3	NONE
Read14599	PKD1P1	NONE
Read14600	PKD1P1	NONE
Read14601	PKD1P5	NONE
Read14602	PKD1P2	NONE
Read14603	PKD1P4	NONE
Read14604	PKD1P3	NONE
Read14605	PKD1P5	NONE
Read14606	PKD1P3	NONE
Read14607	PKD1P6	NONE
Read14608	PKD1P5	NONE
Read14609	PKD1P3	PKD1P3
Read14610	PKD1	PKD1
Read14611	PKD1P6	NONE
Read14612	PKD1P6	NONE
Read14613	PKD1P2	NONE
Read14614	PKD1P1	NONE
Read14615	PKD1P1	NONE
Read14616	PKD1P6	PKD1P6
Read14617	PKD1P3	NONE
Read14618	PKD1P2	PKD1P2
Read14619	PKD1P5	NONE
Read14620	PKD1P5	PKD1P5
Read14621	PKD1P6	PKD1P6
Read14622	PKD1P4	PKD1P4
Read14623	PKD1P2	NONE
Read14624	PKD1P4	NONE
Read14625	PKD1P3	PKD1P3
Read14626	PKD1P4	NONE
Read14627	PKD1P1	NONE
Read14628	PKD1	PKD1
Read14629	PKD1P4	NONE
Read14630	PKD1P5	NONE
Read14631	PKD1	PKD1
Read14632	PKD1P4	NONE
Read14633	PKD1P1	NONE
Read14634	PKD1P2	PKD1P2
Read14635	PKD1	PKD1
Read14636	PKD1P3	PKD1P3
Read14637	PKD1P6	PKD1P6
Read14638	PKD1P2	PKD1P2
Read14639	PKD1P1	PKD1P1
Read14640	PKD1P1	NONE
Read14641	PKD1P1	PKD1P1
Read14642	PKD1P5	NONE
Read14643	PKD1P4	NONE
Read14644	PKD1P3	NONE
Read14645	PKD1P3	PKD1P3
Read14646	PKD1P6	NONE
Read14647	PKD1P6	PKD1P6
Read14648	PKD1P6	PKD1P6
Read14649	PKD1P4	NONE
Read14650	PKD1P5	NONE
Read14651	PKD1P5	NONE
Read14652	PKD1P5	NONE
Read14653	PKD1P6	PKD1P6
Read14654	PKD1P6	NONE
Read14655	PKD1P5	PKD1P5
Read14656	PKD1P2	PKD1P2
Read14657	PKD1P1	NONE
Read14658	PKD1P6	PKD1P6
Read14659	PKD1	PKD1
Read14660	PKD1P2	NONE
Read14661	PKD1P1	NONE
Read14662	PKD1P5	NONE
Read14663	PKD1P2	NONE
Read14664	PKD1P2	PKD1P2
Read14665	PKD1P1	NONE
Read14666	PKD1	PKD1
Read14667	PKD1P3	NONE
Read14668	PKD1P1	NONE
Read14669	PKD1P4	NONE
Read14670	PKD1P4	NONE
Read14671	PKD1P2	PKD1P2
Read14672	PKD1P3	PKD1P3
Read14673	PKD1P6	PKD1P6
Read14674	PKD1P4	NONE
Read14675	PKD1P4	PKD1P4
Read14676	PKD1P3	PKD1P3
Read14677	PKD1P6	NONE
Read14678	PKD1P5	NONE
Read14679	PKD1	PKD1
Read14680	PKD1P4	NONE
Read14681	PKD1P5	NONE
Read14682	PKD1P4	NONE
Read14683	PKD1P2	PKD1P2
Read14684	PKD1P6	PKD1P6
Read14685	PKD1P3	NONE
Read14686	PKD1P6	PKD1P6
Read14687	PKD1P1	NONE
Read14688	PKD1P4	PKD1P4
Read14689	PKD1P6	NONE
Read14690	PKD1P1	NONE
Read14691	PKD1	PKD1
Read14692	PKD1P6	PKD1P6
Read14693	PKD1	PKD1
Read14694	PKD1P6	PKD1P6
Read14695	PKD1P3	NONE
Read14696	PKD1	PKD1
Read14697	PKD1P1	NONE
Read14698	PKD1P3	PKD1P3
Read14699	PKD1P2	NONE
Read14700	PKD1P2	NONE
Read14701	PKD1P6	PKD1P6
Read14702	PKD1	PKD1
Read14703	PKD1P3	NONE
Read14704	PKD1P5	NONE
Read14705	PKD1P5	PKD1P5
Read14706	PKD1P5	NONE
Read14707	PKD1P5	PKD1P5
Read14708	PKD1P6	PKD1P6
Read14709	PKD1	PKD1
Read14710	PKD1P1	NONE
Read14711	PKD1P2	PKD1P2
Read14712	PKD1P4	NONE
Read14713	PKD1P3	NONE
Read14714	PKD1P1	NONE
Read14715	PKD1P1	NONE
Read14716	PKD1P3	PKD1P3
Read14717	PKD1	PKD1
Read14718	PKD1P5	NONE
Read14719	PKD1P5	NONE
Read14720	PKD1P2	NONE
Read14721	PKD1	PKD1
Read14722	PKD1P3	NONE
Read14723	PKD1P3	NONE
Read14724	PKD1P3	NONE
Read14725	PKD1	PKD1
Read14726	PKD1P6	PKD1P6
Read14727	PKD1P3	NONE
Read14728	PKD1P3	NONE
Read14729	PKD1P2	NONE
Read14730	PKD1P3	NONE
Read14731	PKD1P6	PKD1P6
Read14732	PKD1P5	PKD1P5
Read14733	PKD1P2	NONE
Read14734	PKD1P6	PKD1P6
Read14735	PKD1P5	NONE
Read14736	PKD1P3	NONE
Read14737	PKD1P4	PKD1P4
Read14738	PKD1P4	NONE
Read14739	PKD1P4	NONE
Read14740	PKD1P2	PKD1P2
Read14741	PKD1P2	NONE
Read14742	PKD1P2	NONE
Read14743	PKD1P6	PKD1P6
Read14744	PKD1P4	NONE
Read14745	PKD1P2	NONE
Read14746	PKD1P5	PKD1P5
Read14747	PKD1P5	PKD1P5
Read14748	PKD1P3	NONE
Read14749	PKD1P4	NONE
Read14750	PKD1P5	NONE
Read14751	PKD1P3	NONE
Read14752	PKD1P3	NONE
Read14753	PKD1P2	NONE
Read14754	PKD1P2	PKD1P2
Read14755	PKD1P3	NONE
Read14756	PKD1P5	NONE
Read14757	PKD1P4	NONE
Read14758	PKD1P3	PKD1P3
Read14759	PKD1P4	NONE
Read14760	PKD1P3	PKD1P3
Read14761	PKD1P4	PKD1P4
Read14762	PKD1P3	NONE
Read14763	PKD1P2	NONE
Read14764	PKD1P4	NONE
Read14765	PKD1	PKD1
Read14766	PKD1P4	NONE
Read14767	PKD1P5	NONE
Read14768	PKD1P5	NONE
Read14769	PKD1P2	NONE
Read14770	PKD1P4	NONE
Read14771	PKD1	PKD1
Read14772	PKD1P6	PKD1P6
Read14773	PKD1P3	PKD1P3
Read14774	PKD1P4	NONE
Read14775	PKD1P5	NONE
Read14776	PKD1	PKD1
Read14777	PKD1P5	NONE
Read14778	PKD1P5	NONE
Read14779	PKD1P6	PKD1P6
Read14780	PKD1P3	NONE
Read14781	PKD1P1	NONE
Read14782	PKD1P3	NONE
Read14783	PKD1P1	NONE
Read14784	PKD1P6	PKD1P6
Read14785	PKD1P5	NONE
Read14786	PKD1P3	NONE
Read14787	PKD1P2	NONE
Read14788	PKD1P1	NONE
Read14789	PKD1	PKD1
Read14790	PKD1P5	NONE
Read14791	PKD1P5	NONE
Read14792	PKD1P3	NONE
Read14793	PKD1	PKD1
Read14794	PKD1P1	NONE
Read14795	PKD1	PKD1
Read14796	PKD1P5	NONE
Read14797	PKD1P1	NONE
Read14798	PKD1P4	PKD1P4
Read14799	PKD1P4	PKD1P4
Read14800	PKD1P4	NONE
Read14801	PKD1P1	NONE
Read14802	PKD1P6	NONE
Read14803	PKD1P6	PKD1P6
Read14804	PKD1	PKD1
Read14805	PKD1	PKD1
Read14806	PKD1P1	NONE
Read14807	PKD1P2	NONE
Read14808	PKD1P6	NONE
Read14809	PKD1P3	NONE
Read14810	PKD1P1	NONE
Read14811	PKD1	PKD1
Read14812	PKD1P1	NONE
Read14813	PKD1P2	NONE
Read14814	PKD1P2	NONE
Read14815	PKD1P6	PKD1P6
Read14816	PKD1P4	NONE
Read14817	PKD1P5	NONE
Read14818	PKD1P4	NONE
Read14819	PKD1P6	PKD1P6
Read14820	PKD1P6	PKD1P6
Read14821	PKD1P3	NONE
Read14822	PKD1P3	NONE
Read14823	PKD1P6	PKD1P6
Read14824	PKD1P3	NONE
Read14825	PKD1P3	NONE
Read14826	PKD1P2	NONE
Read14827	PKD1	PKD1
Read14828	PKD1	PKD1
Read14829	PKD1P3	PKD1P3
Read14830	PKD1P3	PKD1P3
Read14831	PKD1P1	NONE
Read14832	PKD1	PKD1
Read14833	PKD1P1	NONE
Read14834	PKD1	PKD1
Read14835	PKD1P3	NONE
Read14836	PKD1P6	PKD1P6
Read14837	PKD1P2	NONE
Read14838	PKD1	PKD1
Read14839	PKD1P3	NONE
Read14840	PKD1P3	PKD1P3
Read14841	PKD1P2	PKD1P2
Read14842	PKD1P4	NONE
Read14843	PKD1P5	NONE
Read14844	PKD1P2	PKD1P2
Read14845	PKD1P4	NONE
Read14846	PKD1P6	PKD1P6
Read14847	PKD1P1	NONE
Read14848	PKD1P2	PKD1P2
Read14849	PKD1	PKD1
Read14850	PKD1P5	NONE
Read14851	PKD1P2	PKD1P2
Read14852	PKD1P1	NONE
Read14853	PKD1P1	NONE
Read14854	PKD1P5	NONE
Read14855	PKD1P2	NONE
Read14856	PKD1P2	NONE
Read14857	PKD1P5	PKD1P5
Read14858	PKD1P6	PKD1P6
Read14859	PKD1P4	NONE
Read14860	PKD1P4	PKD1P4
Read14861	PKD1P3	PKD1P3
Read14862	PKD1P4	NONE
Read14863	PKD1P3	NONE
Read14864	PKD1P1	NONE
Read14865	PKD1P3	PKD1P3
Read14866	PKD1P3	PKD1P3
Read14867	PKD1P4	NONE
Read14868	PKD1P6	PKD1P6
Read14869	PKD1P6	PKD1P6
Read14870	PKD1P6	PKD1P6
Read14871	PKD1P4	PKD1P4
Read14872	PKD1	PKD1
Read14873	PKD1P6	PKD1P6
Read14874	PKD1P5	PKD1P5
Read14875	PKD1P1	NONE
Read14876	PKD1	PKD1
Read14877	PKD1P4	NONE
Read14878	PKD1P4	NONE
Read14879	PKD1P1	NONE
Read14880	PKD1P6	NONE
Read14881	PKD1P2	NONE
Read14882	PKD1P5	NONE
Read14883	PKD1P4	NONE
Read14884	PKD1P2	NONE
Read14885	PKD1P5	PKD1P5
Read14886	PKD1P3	NONE
Read14887	PKD1P2	NONE
Read14888	PKD1	PKD1
Read14889	PKD1P5	NONE
Read14890	PKD1P1	NONE
Read14891	PKD1P1	PKD1P1
Read14892	PKD1P5	NONE
Read14893	PKD1P1	PKD1P1
Read14894	PKD1P5	NONE
Read14895	PKD1P3	NONE
Read14896	PKD1P6	NONE
Read14897	PKD1	PKD1
Read14898	PKD1P2	NONE
Read14899	PKD1P4	NONE
Read14900	PKD1P4	PKD1P4
Read14901	PKD1	PKD1
Read14902	PKD1P6	PKD1P6
Read14903	PKD1P2	NONE
Read14904	PKD1P3	PKD1P3
Read14905	PKD1	PKD1
Read14906	PKD1P3	NONE
Read14907	PKD1	PKD1
Read14908	PKD1P3	NONE
Read14909	PKD1P3	NONE
Read14910	PKD1P1	NONE
Read14911	PKD1	PKD1
Read14912	PKD1	NONE
Read14913	PKD1	PKD1
Read14914	PKD1P4	PKD1P4
Read14915	PKD1P1	NONE
Read14916	PKD1P5	NONE
Read14917	PKD1P6	NONE
Read14918	PKD1P1	NONE
Read14919	PKD1P2	NONE
Read14920	PKD1P5	PKD1P5
Read14921	PKD1P2	NONE
Read14922	PKD1P5	NONE
Read14923	PKD1P5	NONE
Read14924	PKD1P6	PKD1P6
Read14925	PKD1P6	PKD1P6
Read14926	PKD1P4	NONE
Read14927	PKD1P6	PKD1P6
Read14928	PKD1P1	NONE
Read14929	PKD1P3	PKD1P3
Read14930	PKD1	PKD1
Read14931	PKD1P2	PKD1P2
Read14932	PKD1P4	NONE
Read14933	PKD1	PKD1
Read14934	PKD1	PKD1
Read14935	PKD1P3	NONE
Read14936	PKD1P2	NONE
Read14937	PKD1	PKD1
Read14938	PKD1	PKD1
Read14939	PKD1P4	NONE
Read14940	PKD1P1	NONE
Read14941	PKD1P3	PKD1P3
Read14942	PKD1P4	NONE
Read14943	PKD1P1	NONE
Read14944	PKD1P4	NONE
Read14945	PKD1P6	PKD1P6
Read14946	PKD1P5	NONE
Read14947	PKD1	PKD1
Read14948	PKD1P5	PKD1P5
Read14949	PKD1P3	NONE
Read14950	PKD1	PKD1
Read14951	PKD1P5	NONE
Read14952	PKD1P3	PKD1P3
Read14953	PKD1P5	PKD1P5
Read14954	PKD1	PKD1
Read14955	PKD1P2	NONE
Read14956	PKD1P2	PKD1P2
Read14957	PKD1P2	PKD1P2
Read14958	PKD1P3	NONE
Read14959	PKD1P4	PKD1P4
Read14960	PKD1P2	NONE
Read14961	PKD1P2	NONE
Read14962	PKD1P6	NONE
Read14963	PKD1	PKD1
Read14964	PKD1P3	NONE
Read14965	PKD1P1	NONE
Read14966	PKD1P4	NONE
Read14967	PKD1P5	NONE
Read14968	PKD1P1	PKD1P1
Read14969	PKD1	PKD1
Read14970	PKD1P2	PKD1P2
Read14971	PKD1P4	NONE
Read14972	PKD1P2	NONE
Read14973	PKD1P1	PKD1P1
Read14974	PKD1P5	PKD1P5
Read14975	PKD1P1	NONE
Read14976	PKD1P4	NONE
Read14977	PKD1P2	NONE
Read14978	PKD1P2	NONE
Read14979	PKD1P3	NONE
Read14980	PKD1	PKD1
Read14981	PKD1	PKD1
Read14982	PKD1P1	NONE
Read14983	PKD1	PKD1
Read14984	PKD1	PKD1
Read14985	PKD1P4	NONE
Read14986	PKD1P5	NONE
Read14987	PKD1P5	NONE
Read14988	PKD1P3	NONE
Read14989	PKD1P5	NONE
Read14990	PKD1P5	PKD1P5
Read14991	PKD1P4	NONE
Read14992	PKD1P5	NONE
Read14993	PKD1	PKD1
Read14994	PKD1P4	NONE
Read14995	PKD1P6	PKD1P6
Read14996	PKD1P4	NONE
Read14997	PKD1	PKD1
Read14998	PKD1P1	NONE
Read14999	PKD1P1	NONE
Read15000	PKD1P5	NONE
Read15001	PKD1P1	NONE
Read15002	PKD1P6	PKD1P6
Read15003	PKD1P2	NONE
Read15004	PKD1	PKD1
Read15005	PKD1	PKD1
Read15006	PKD1P4	NONE
Read15007	PKD1P2	NONE
Read15008	PKD1P6	PKD1P6
Read15009	PKD1	PKD1
Read15010	PKD1P2	NONE
Read15011	PKD1P6	PKD1P6
Read15012	PKD1P1	NONE
Read15013	PKD1	PKD1
Read15014	PKD1P1	NONE
Read15015	PKD1P4	NONE
Read15016	PKD1	PKD1
Read15017	PKD1P3	NONE
Read15018	PKD1P4	NONE
Read15019	PKD1P4	NONE
Read15020	PKD1P3	NONE
Read15021	PKD1P5	PKD1P5
Read15022	PKD1P5	PKD1P5
Read15023	PKD1P2	PKD1P2
Read15024	PKD1P3	NONE
Read15025	PKD1P2	NONE
Read15026	PKD1P5	NONE
Read15027	PKD1P6	NONE
Read15028	PKD1	PKD1
Read15029	PKD1P4	NONE
Read15030	PKD1	PKD1
Read15031	PKD1P4	NONE
Read15032	PKD1P5	NONE
Read15033	PKD1P1	NONE
Read15034	PKD1P6	PKD1P6
Read15035	PKD1P2	NONE
Read15036	PKD1P6	NONE
Read15037	PKD1P5	NONE
Read15038	PKD1	PKD1
Read15039	PKD1	PKD1
Read15040	PKD1P2	NONE
Read15041	PKD1P4	NONE
Read15042	PKD1P6	PKD1P6
Read15043	PKD1	PKD1
Read15044	PKD1P1	NONE
Read15045	PKD1P3	NONE
Read15046	PKD1P5	NONE
Read15047	PKD1P4	PKD1P4
Read15048	PKD1	PKD1
Read15049	PKD1P2	NONE
Read15050	PKD1P2	NONE
Read15051	PKD1P2	NONE
Read15052	PKD1	PKD1
Read15053	PKD1P2	NONE
Read15054	PKD1	PKD1
Read15055	PKD1P6	PKD1P6
Read15056	PKD1P4	NONE
Read15057	PKD1P1	NONE
Read15058	PKD1	PKD1
Read15059	PKD1P5	NONE
Read15060	PKD1P5	NONE
Read15061	PKD1P6	NONE
Read15062	PKD1P2	NONE
Read15063	PKD1P6	PKD1P6
Read15064	PKD1P3	NONE
Read15065	PKD1	PKD1
Read15066	PKD1P4	PKD1P4
Read15067	PKD1P3	NONE
Read15068	PKD1	PKD1
Read15069	PKD1	PKD1
Read15070	PKD1P5	NONE
Read15071	PKD1P3	NONE
Read15072	PKD1P2	NONE
Read15073	PKD1P1	PKD1P1
Read15074	PKD1P4	NONE
Read15075	PKD1P5	NONE
Read15076	PKD1P4	PKD1P4
Read15077	PKD1P3	NONE
Read15078	PKD1	PKD1
Read15079	PKD1P1	NONE
Read15080	PKD1P6	PKD1P6
Read15081	PKD1P1	NONE
Read15082	PKD1P4	NONE
Read15083	PKD1P6	NONE
Read15084	PKD1P4	NONE
Read15085	PKD1P1	NONE
Read15086	PKD1P6	PKD1P6
Read15087	PKD1P5	NONE
Read15088	PKD1P2	NONE
Read15089	PKD1P5	NONE
Read15090	PKD1P1	NONE
Read15091	PKD1P3	PKD1P3
Read15092	PKD1P2	NONE
Read15093	PKD1P5	NONE
Read15094	PKD1P6	PKD1P6
Read15095	PKD1P6	PKD1P6
Read15096	PKD1P3	NONE
Read15097	PKD1P1	NONE
Read15098	PKD1P6	PKD1P6
Read15099	PKD1P5	NONE
Read15100	PKD1P6	NONE
Read15101	PKD1P3	NONE
Read15102	PKD1P2	NONE
Read15103	PKD1P1	NONE
Read15104	PKD1P4	PKD1P4
Read15105	PKD1P1	NONE
Read15106	PKD1P2	NONE
Read15107	PKD1	PKD1
Read15108	PKD1	NONE
Read15109	PKD1P4	NONE
Read15110	PKD1P3	NONE
Read15111	PKD1P4	NONE
Read15112	PKD1	NONE
Read15113	PKD1P2	NONE
Read15114	PKD1P5	NONE
Read15115	PKD1P4	NONE
Read15116	PKD1	PKD1
Read15117	PKD1P1	NONE
Read15118	PKD1P4	NONE
Read15119	PKD1P2	NONE
Read15120	PKD1P3	NONE
Read15121	PKD1	PKD1
Read15122	PKD1P5	PKD1P5
Read15123	PKD1P6	PKD1P6
Read15124	PKD1P2	PKD1P2
Read15125	PKD1P1	NONE
Read15126	PKD1P2	NONE
Read15127	PKD1P5	NONE
Read15128	PKD1P2	NONE
Read15129	PKD1P4	NONE
Read15130	PKD1P4	NONE
Read15131	PKD1P6	PKD1P6
Read15132	PKD1P5	PKD1P5
Read15133	PKD1P6	PKD1P6
Read15134	PKD1P6	NONE
Read15135	PKD1P6	PKD1P6
Read15136	PKD1P2	NONE
Read15137	PKD1P1	NONE
Read15138	PKD1P1	NONE
Read15139	PKD1P4	NONE
Read15140	PKD1	PKD1
Read15141	PKD1P2	NONE
Read15142	PKD1P4	NONE
Read15143	PKD1P5	NONE
Read15144	PKD1P4	PKD1P4
Read15145	PKD1P3	NONE
Read15146	PKD1P2	NONE
Read15147	PKD1P2	NONE
Read15148	PKD1P5	NONE
Read15149	PKD1P3	NONE
Read15150	PKD1P4	NONE
Read15151	PKD1P1	NONE
Read15152	PKD1	PKD1
Read15153	PKD1P2	NONE
Read15154	PKD1P1	NONE
Read15155	PKD1P3	NONE
Read15156	PKD1P5	NONE
Read15157	PKD1P5	PKD1P5
Read15158	PKD1P4	NONE
Read15159	PKD1P4	NONE
Read15160	PKD1P6	PKD1P6
Read15161	PKD1P4	NONE
Read15162	PKD1P6	PKD1P6
Read15163	PKD1P6	PKD1P6
Read15164	PKD1P1	NONE
Read15165	PKD1	PKD1
Read15166	PKD1P3	NONE
Read15167	PKD1P6	PKD1P6
Read15168	PKD1P2	PKD1P2
Read15169	PKD1	PKD1
Read15170	PKD1P2	NONE
Read15171	PKD1P4	NONE
Read15172	PKD1P3	NONE
Read15173	PKD1P1	NONE
Read15174	PKD1P4	NONE
Read15175	PKD1P3	NONE
Read15176	PKD1P3	PKD1P3
Read15177	PKD1P1	NONE
Read15178	PKD1P3	NONE
Read15179	PKD1P3	NONE
Read15180	PKD1P4	NONE
Read15181	PKD1P3	NONE
Read15182	PKD1P3	NONE
Read15183	PKD1P5	NONE
Read15184	PKD1P3	NONE
Read15185	PKD1P6	NONE
Read15186	PKD1	PKD1
Read15187	PKD1P2	NONE
Read15188	PKD1P5	NONE
Read15189	PKD1P2	PKD1P2
Read15190	PKD1P1	NONE
Read15191	PKD1P5	NONE
Read15192	PKD1P6	PKD1P6
Read15193	PKD1P6	PKD1P6
Read15194	PKD1P6	PKD1P6
Read15195	PKD1P2	PKD1P2
Read15196	PKD1P3	NONE
Read15197	PKD1	PKD1
Read15198	PKD1P6	PKD1P6
Read15199	PKD1	PKD1
Read15200	PKD1P6	PKD1P6
Read15201	PKD1P3	NONE
Read15202	PKD1P5	NONE
Read15203	PKD1P1	NONE
Read15204	PKD1P3	NONE
Read15205	PKD1P5	NONE
Read15206	PKD1P3	NONE
Read15207	PKD1P2	NONE
Read15208	PKD1	PKD1
Read15209	PKD1P1	NONE
Read15210	PKD1P1	NONE
Read15211	PKD1P6	PKD1P6
Read15212	PKD1P4	NONE
Read15213	PKD1P2	NONE
Read15214	PKD1P5	PKD1P5
Read15215	PKD1	PKD1
Read15216	PKD1P2	NONE
Read15217	PKD1P5	NONE
Read15218	PKD1	PKD1
Read15219	PKD1P1	PKD1P1
Read15220	PKD1P4	NONE
Read15221	PKD1P6	PKD1P6
Read15222	PKD1P5	NONE
Read15223	PKD1P6	NONE
Read15224	PKD1P1	NONE
Read15225	PKD1P6	PKD1P6
Read15226	PKD1P4	NONE
Read15227	PKD1P4	NONE
