Read_Name	Origin_Gene	Mapped_Gene
Read61378	PKD1	PKD1
Read61379	PKD1P2	PKD1P2
Read61384	PKD1P3	PKD1P3
Read61385	PKD1P3	PKD1P3
Read61387	PKD1P6	PKD1P6
Read61389	PKD1P6	PKD1P6
Read61390	PKD1P6	PKD1P6
Read61391	PKD1	PKD1
Read61397	PKD1P6	PKD1P6
Read61400	PKD1P1	PKD1P1
Read61404	PKD1P6	PKD1P6
Read61407	PKD1	PKD1
Read61408	PKD1	PKD1
Read61410	PKD1	PKD1
Read61412	PKD1	PKD1
Read61417	PKD1	PKD1
Read61418	PKD1	PKD1
Read61423	PKD1P3	PKD1P3
Read61424	PKD1	PKD1
Read61426	PKD1P3	PKD1P3
Read61427	PKD1P4	PKD1P4
Read61430	PKD1P6	PKD1P6
Read61431	PKD1	PKD1
Read61434	PKD1P5	PKD1P5
Read61439	PKD1	PKD1
Read61440	PKD1	PKD1
Read61444	PKD1P2	PKD1P2
Read61445	PKD1	PKD1
Read61446	PKD1P1	PKD1P1
Read61449	PKD1P1	PKD1P1
Read61450	PKD1	PKD1
Read61456	PKD1P2	PKD1P2
Read61457	PKD1	PKD1
Read61463	PKD1P5	PKD1P5
Read61464	PKD1	PKD1
Read61465	PKD1	PKD1
Read61466	PKD1P3	PKD1P3
Read61467	PKD1	PKD1
Read61470	PKD1P5	PKD1P5
Read61472	PKD1	PKD1
Read61473	PKD1P2	PKD1P2
Read61475	PKD1	PKD1
Read61477	PKD1	PKD1
Read61479	PKD1P3	PKD1P3
Read61480	PKD1	PKD1
Read61485	PKD1	PKD1
Read61486	PKD1P3	PKD1P3
Read61488	PKD1P1	PKD1P1
Read61489	PKD1P6	PKD1P6
Read61491	PKD1	PKD1
Read61496	PKD1P4	PKD1P4
Read61498	PKD1P3	PKD1P3
Read61507	PKD1	PKD1
Read61513	PKD1	PKD1
Read61516	PKD1	PKD1
Read61517	PKD1	PKD1
Read61519	PKD1	PKD1
Read61521	PKD1	PKD1
Read61522	PKD1P6	PKD1P6
Read61526	PKD1P6	PKD1P6
Read61531	PKD1	PKD1
Read61532	PKD1P5	PKD1P5
Read61535	PKD1P2	PKD1P2
Read61538	PKD1	PKD1
Read61539	PKD1P3	PKD1P3
Read61540	PKD1P3	PKD1P3
Read61543	PKD1P5	PKD1P5
Read61545	PKD1P5	PKD1P5
Read61546	PKD1P5	PKD1P5
Read61548	PKD1	PKD1
Read61556	PKD1P6	PKD1P6
Read61557	PKD1P4	PKD1P4
Read61565	PKD1P5	PKD1P5
Read61567	PKD1P3	PKD1P3
Read61575	PKD1	PKD1
Read61576	PKD1P1	PKD1P1
Read61577	PKD1	PKD1
Read61579	PKD1	PKD1
Read61580	PKD1	PKD1
Read61581	PKD1P2	PKD1P2
Read61582	PKD1P1	PKD1P1
Read61586	PKD1P4	PKD1P4
Read61588	PKD1	PKD1
Read61591	PKD1P6	PKD1P6
Read61593	PKD1	PKD1
Read61600	PKD1P6	PKD1P6
Read61604	PKD1P6	PKD1P6
Read61605	PKD1	PKD1
Read61607	PKD1P1	PKD1P1
Read61608	PKD1P5	PKD1P5
Read61613	PKD1P4	PKD1P4
Read61617	PKD1P6	PKD1P6
Read61618	PKD1P6	PKD1P6
Read61619	PKD1P4	PKD1P4
Read61624	PKD1	PKD1
Read61625	PKD1P6	PKD1P6
Read61626	PKD1P2	PKD1P2
Read61627	PKD1P6	PKD1P6
Read61628	PKD1P3	PKD1P3
Read61630	PKD1	PKD1
Read61631	PKD1P1	PKD1P1
Read61637	PKD1	PKD1
Read61641	PKD1P6	PKD1P6
Read61642	PKD1P5	PKD1P5
Read61643	PKD1P6	PKD1P6
Read61648	PKD1	PKD1
Read61650	PKD1P6	PKD1P6
Read61651	PKD1P2	PKD1P2
Read61654	PKD1P1	PKD1P1
Read61655	PKD1P2	PKD1P2
Read61663	PKD1P6	PKD1P6
Read61664	PKD1P6	PKD1P6
Read61665	PKD1P6	PKD1P6
Read61666	PKD1P6	PKD1P6
Read61667	PKD1P6	PKD1P6
Read61669	PKD1	PKD1
Read61671	PKD1	PKD1
Read61672	PKD1P3	PKD1P3
Read61673	PKD1P5	PKD1P5
Read61677	PKD1	PKD1
Read61678	PKD1	PKD1
Read61679	PKD1	PKD1
Read61686	PKD1P4	PKD1P4
Read61690	PKD1P1	PKD1P1
Read61692	PKD1P5	PKD1P5
Read61698	PKD1P2	PKD1P2
Read61699	PKD1	PKD1
Read61700	PKD1P3	PKD1P3
Read61701	PKD1	PKD1
Read61702	PKD1P5	PKD1P5
Read61704	PKD1	PKD1
Read61711	PKD1	PKD1
Read61713	PKD1P3	PKD1P3
Read61715	PKD1P5	PKD1P5
Read61717	PKD1P6	PKD1P6
Read61720	PKD1	PKD1
Read61723	PKD1P6	PKD1P6
Read61728	PKD1P5	PKD1P5
Read61730	PKD1P5	PKD1P5
Read61733	PKD1	PKD1
Read61735	PKD1P6	PKD1P6
Read61736	PKD1P2	PKD1P2
Read61737	PKD1P3	PKD1P3
Read61739	PKD1P3	PKD1P3
Read61741	PKD1	PKD1
Read61745	PKD1	PKD1
Read61748	PKD1	PKD1
Read61760	PKD1P4	PKD1P4
Read61763	PKD1P3	PKD1P3
Read61769	PKD1P6	PKD1P6
Read61770	PKD1P6	PKD1P6
Read61776	PKD1P6	PKD1P6
Read61778	PKD1	PKD1
Read61780	PKD1P1	PKD1P1
Read61782	PKD1P3	PKD1P3
Read61790	PKD1	PKD1
Read61792	PKD1	PKD1
Read61795	PKD1P1	PKD1P4
Read61798	PKD1	PKD1
Read61802	PKD1	PKD1
Read61803	PKD1	PKD1
Read61808	PKD1P5	PKD1P5
Read61821	PKD1	PKD1
Read61825	PKD1P2	PKD1P2
Read61826	PKD1P6	PKD1P6
Read61829	PKD1P5	PKD1
Read61832	PKD1	PKD1
Read61844	PKD1P3	PKD1P3
Read61848	PKD1	PKD1
Read61851	PKD1P6	PKD1P6
Read61852	PKD1	PKD1
Read61854	PKD1	PKD1
Read61855	PKD1P6	PKD1P6
Read61856	PKD1P3	PKD1P3
Read61857	PKD1P5	PKD1P5
Read61863	PKD1	PKD1
Read61864	PKD1P4	PKD1P4
Read61866	PKD1P3	PKD1P3
Read61867	PKD1P3	PKD1P3
Read61869	PKD1	PKD1
Read61870	PKD1P3	PKD1P3
Read61871	PKD1P2	PKD1P2
Read61872	PKD1P2	PKD1P2
Read61875	PKD1P4	PKD1P4
Read61877	PKD1P4	PKD1P4
Read61879	PKD1	PKD1
Read61883	PKD1P6	PKD1P6
Read61884	PKD1	PKD1
Read61887	PKD1P1	PKD1P1
Read61888	PKD1P1	PKD1P1
Read61893	PKD1	PKD1
Read61894	PKD1P6	PKD1P6
Read61895	PKD1	PKD1
Read61900	PKD1	PKD1
Read61901	PKD1	PKD1
Read61903	PKD1P6	PKD1P6
Read61904	PKD1P6	PKD1P6
Read61907	PKD1	PKD1
Read61908	PKD1P2	PKD1P2
Read61909	PKD1P4	PKD1P4
Read61910	PKD1	PKD1
Read61913	PKD1	PKD1
Read61915	PKD1P3	PKD1P3
Read61916	PKD1P6	PKD1P6
Read61919	PKD1P2	PKD1P2
Read61920	PKD1P1	PKD1P1
Read61922	PKD1	PKD1
Read61926	PKD1P2	PKD1P2
Read61927	PKD1P5	PKD1P5
Read61928	PKD1P3	PKD1P3
Read61931	PKD1P6	PKD1P6
Read61939	PKD1	PKD1
Read61942	PKD1P4	PKD1P4
Read61943	PKD1P3	PKD1P3
Read61944	PKD1P6	PKD1P6
Read61947	PKD1P6	PKD1P6
Read61950	PKD1P1	PKD1P1
Read61952	PKD1P5	PKD1P5
Read61954	PKD1P3	PKD1P3
Read61956	PKD1P6	PKD1P6
Read61958	PKD1P1	PKD1P1
Read61959	PKD1P4	PKD1P4
Read61964	PKD1P4	PKD1P4
Read61971	PKD1P6	PKD1P6
Read61972	PKD1P3	PKD1P3
Read61975	PKD1P2	PKD1P6
Read61976	PKD1P4	PKD1P4
Read61982	PKD1P5	PKD1P5
Read61983	PKD1	PKD1
Read61984	PKD1P4	PKD1P4
Read61989	PKD1P2	PKD1P2
Read61991	PKD1P2	PKD1P2
Read61993	PKD1P6	PKD1P6
Read61994	PKD1P6	PKD1P6
Read61995	PKD1P6	PKD1P6
Read61997	PKD1P6	PKD1P6
Read61998	PKD1P5	PKD1P5
Read62001	PKD1	PKD1
Read62004	PKD1P6	PKD1P6
Read62005	PKD1P1	PKD1P1
Read62006	PKD1	PKD1
Read62007	PKD1P1	PKD1P1
Read62009	PKD1P5	PKD1P5
Read62012	PKD1	PKD1
Read62015	PKD1P3	PKD1P3
Read62018	PKD1	PKD1
Read62020	PKD1P1	PKD1P4
Read62021	PKD1P5	PKD1P5
Read62023	PKD1P3	PKD1P3
Read62024	PKD1P4	PKD1P4
Read62028	PKD1P2	PKD1P2
Read62029	PKD1	PKD1
Read62031	PKD1P6	PKD1P6
Read62034	PKD1P4	PKD1P4
Read62038	PKD1P3	PKD1P3
Read62039	PKD1P6	PKD1P6
Read62041	PKD1P6	PKD1P6
Read62043	PKD1	PKD1
Read62044	PKD1	PKD1
Read62045	PKD1P5	PKD1P5
Read62057	PKD1P6	PKD1P6
Read62058	PKD1	PKD1
Read62062	PKD1P3	PKD1P3
Read62063	PKD1	PKD1
Read62064	PKD1P5	PKD1P5
Read62067	PKD1P6	PKD1P6
Read62069	PKD1P6	PKD1P6
Read62070	PKD1P5	PKD1P5
Read62074	PKD1P1	PKD1P1
Read62076	PKD1P2	PKD1P2
Read62084	PKD1	PKD1
Read62085	PKD1P4	PKD1P4
Read62088	PKD1	PKD1
Read62092	PKD1P2	PKD1P2
Read62095	PKD1	PKD1
Read62096	PKD1	PKD1
Read62097	PKD1P2	PKD1P2
Read62098	PKD1P6	PKD1P6
Read62100	PKD1	PKD1
Read62102	PKD1	PKD1
Read62107	PKD1	PKD1
Read62110	PKD1P6	PKD1P6
Read62111	PKD1P6	PKD1P6
Read62114	PKD1P6	PKD1P6
Read62118	PKD1	PKD1
Read62119	PKD1	PKD1
Read62120	PKD1	PKD1
Read62121	PKD1P3	PKD1P3
Read62122	PKD1P4	PKD1P4
Read62123	PKD1	PKD1
Read62125	PKD1P4	PKD1P4
Read62126	PKD1P6	PKD1P6
Read62128	PKD1P4	PKD1P4
Read62130	PKD1	PKD1
Read62131	PKD1P3	PKD1P3
Read62132	PKD1P1	PKD1P1
Read62133	PKD1	PKD1
Read62139	PKD1P5	PKD1P5
Read62141	PKD1	PKD1
Read62142	PKD1P2	PKD1P2
Read62147	PKD1P5	PKD1P5
Read62148	PKD1P6	PKD1P6
Read62149	PKD1	PKD1
Read62158	PKD1	PKD1
Read62160	PKD1P6	PKD1P6
Read62162	PKD1	PKD1
Read62167	PKD1P4	PKD1P4
Read62168	PKD1P3	PKD1P3
Read62169	PKD1P6	PKD1P6
Read62170	PKD1P4	PKD1P4
Read62171	PKD1P6	PKD1P6
Read62174	PKD1P3	PKD1P3
Read62175	PKD1P6	PKD1P6
Read62176	PKD1P1	PKD1P1
Read62178	PKD1	PKD1
Read62179	PKD1P4	PKD1P4
Read62185	PKD1P3	PKD1P3
Read62188	PKD1P2	PKD1P2
Read62189	PKD1P6	PKD1P6
Read62191	PKD1	PKD1
Read62192	PKD1P1	PKD1P1
Read62196	PKD1P3	PKD1P3
Read62200	PKD1P1	PKD1P1
Read62201	PKD1	PKD1
Read62206	PKD1P5	PKD1P5
Read62217	PKD1	PKD1
Read62218	PKD1P6	PKD1P6
Read62220	PKD1P1	PKD1P1
Read62224	PKD1	PKD1
Read62227	PKD1P3	PKD1P3
Read62228	PKD1P6	PKD1P6
Read62230	PKD1	PKD1
Read62231	PKD1P3	PKD1P3
Read62234	PKD1P6	PKD1P6
Read62237	PKD1P4	PKD1P4
Read62239	PKD1	PKD1
Read62240	PKD1P1	PKD1P1
Read62241	PKD1P3	PKD1P3
Read62249	PKD1P4	PKD1P4
Read62250	PKD1	PKD1
Read62251	PKD1P6	PKD1P6
Read62252	PKD1P6	PKD1P6
Read62254	PKD1	PKD1
Read62255	PKD1P6	PKD1P6
Read62258	PKD1P5	PKD1P5
Read62259	PKD1P6	PKD1P6
Read62260	PKD1P1	PKD1P1
Read62263	PKD1	PKD1
Read62264	PKD1P4	PKD1P4
Read62266	PKD1P6	PKD1P6
Read62268	PKD1P3	PKD1P3
Read62269	PKD1	PKD1
Read62271	PKD1P5	PKD1P5
Read62276	PKD1	PKD1
Read62277	PKD1P5	PKD1P5
Read62282	PKD1P6	PKD1P6
Read62283	PKD1P3	PKD1P3
Read62285	PKD1	PKD1
Read62286	PKD1	PKD1
Read62287	PKD1P6	PKD1P6
Read62292	PKD1P2	PKD1P2
Read62293	PKD1P5	PKD1P5
Read62299	PKD1	PKD1
Read62302	PKD1	PKD1
Read62305	PKD1P6	PKD1P6
Read62306	PKD1	PKD1
Read62315	PKD1P3	PKD1P3
Read62319	PKD1P6	PKD1P6
Read62324	PKD1P1	PKD1P1
Read62326	PKD1P6	PKD1P6
Read62330	PKD1P6	PKD1P6
Read62331	PKD1P3	PKD1P3
Read62332	PKD1	PKD1
Read62334	PKD1P6	PKD1P6
Read62335	PKD1	PKD1
Read62336	PKD1P6	PKD1P6
Read62338	PKD1P6	PKD1P6
Read62342	PKD1P6	PKD1P6
Read62347	PKD1P2	PKD1P2
Read62348	PKD1P6	PKD1P6
Read62349	PKD1	PKD1
Read62351	PKD1P6	PKD1P6
Read62352	PKD1P6	PKD1P6
Read62355	PKD1P6	PKD1P6
Read62357	PKD1P6	PKD1P6
Read62364	PKD1P2	PKD1P2
Read62370	PKD1	PKD1
Read62371	PKD1P6	PKD1P6
Read62372	PKD1P2	PKD1P2
Read62375	PKD1	PKD1
Read62377	PKD1P4	PKD1P4
Read62380	PKD1P4	PKD1P4
Read62382	PKD1	PKD1
Read62384	PKD1P6	PKD1P6
Read62388	PKD1P4	PKD1P4
Read62389	PKD1P6	PKD1P6
Read62390	PKD1P5	PKD1P1
Read62394	PKD1	PKD1
Read62399	PKD1P3	PKD1P3
Read62400	PKD1P6	PKD1P6
Read62404	PKD1	PKD1
Read62405	PKD1	PKD1
Read62407	PKD1P2	PKD1P2
Read62409	PKD1P1	PKD1P1
Read62410	PKD1	PKD1
Read62411	PKD1	PKD1
Read62412	PKD1	PKD1
Read62413	PKD1	PKD1
Read62414	PKD1	PKD1
Read62419	PKD1	PKD1
Read62420	PKD1	PKD1
Read62422	PKD1P5	PKD1P5
Read62425	PKD1	PKD1
Read62426	PKD1	PKD1
Read62428	PKD1	PKD1
Read62429	PKD1P5	PKD1P5
Read62435	PKD1	PKD1
Read62436	PKD1P2	PKD1P2
Read62437	PKD1	PKD1
Read62439	PKD1P6	PKD1P6
Read62442	PKD1	PKD1
Read62443	PKD1	PKD1
Read62446	PKD1P5	PKD1P5
Read62451	PKD1	PKD1
Read62453	PKD1	PKD1
Read62454	PKD1P5	PKD1P5
Read62455	PKD1P6	PKD1P6
Read62456	PKD1P2	PKD1P2
Read62459	PKD1P4	PKD1P4
Read62462	PKD1P3	PKD1P3
Read62463	PKD1	PKD1
Read62465	PKD1P5	PKD1P5
Read62467	PKD1P2	PKD1P2
Read62470	PKD1P6	PKD1P6
Read62471	PKD1	PKD1
Read62473	PKD1P6	PKD1P6
Read62474	PKD1	PKD1
Read62480	PKD1P3	PKD1P3
Read62482	PKD1P2	PKD1P2
Read62487	PKD1	PKD1
Read62490	PKD1	PKD1
Read62491	PKD1	PKD1
Read62494	PKD1P6	PKD1P6
Read62495	PKD1P2	PKD1P2
Read62496	PKD1P6	PKD1P6
Read62502	PKD1	PKD1
Read62506	PKD1P6	PKD1P6
Read62507	PKD1	PKD1
Read62508	PKD1	PKD1
Read62510	PKD1	PKD1
Read62511	PKD1P6	PKD1P6
Read62514	PKD1P4	PKD1P4
Read62523	PKD1P3	PKD1P3
Read62524	PKD1	PKD1
Read62532	PKD1	PKD1
Read62534	PKD1	PKD1
Read62538	PKD1	PKD1
Read62547	PKD1P6	PKD1P6
Read62548	PKD1	PKD1
Read62551	PKD1P6	PKD1P6
Read62552	PKD1P2	PKD1P2
Read62557	PKD1	PKD1
Read62561	PKD1P6	PKD1P6
Read62563	PKD1P3	PKD1P3
Read62565	PKD1P1	PKD1P1
Read62566	PKD1P3	PKD1P3
Read62567	PKD1	PKD1
Read62568	PKD1	PKD1
Read62572	PKD1	PKD1
Read62573	PKD1	PKD1
Read62575	PKD1P1	PKD1P1
Read62576	PKD1P1	PKD1P1
Read62579	PKD1P3	PKD1P3
Read62580	PKD1P5	PKD1P5
Read62582	PKD1	PKD1
Read62585	PKD1P6	PKD1P6
Read62586	PKD1P3	PKD1P3
Read62588	PKD1P6	PKD1P6
Read62593	PKD1	PKD1
Read62598	PKD1P4	PKD1P4
Read62599	PKD1P6	PKD1P6
Read62602	PKD1	PKD1
Read62603	PKD1	PKD1
Read62606	PKD1P6	PKD1P6
Read62609	PKD1P6	PKD1P6
Read62610	PKD1P4	PKD1P4
Read62612	PKD1P4	PKD1P6
Read62614	PKD1P4	PKD1P4
Read62617	PKD1P6	PKD1P6
Read62618	PKD1P2	PKD1P2
Read62621	PKD1	PKD1
Read62624	PKD1	PKD1
Read62626	PKD1	PKD1
Read62627	PKD1P5	PKD1P5
Read62633	PKD1P6	PKD1P6
Read62634	PKD1	PKD1
Read62635	PKD1P6	PKD1P6
Read62638	PKD1P6	PKD1P6
Read62641	PKD1	PKD1
Read62643	PKD1	PKD1
Read62644	PKD1	PKD1
Read62647	PKD1P2	PKD1P2
Read62648	PKD1P6	PKD1P6
Read62649	PKD1P6	PKD1P6
Read62650	PKD1P6	PKD1P6
Read62652	PKD1	PKD1
Read62655	PKD1P5	PKD1P5
Read62657	PKD1P6	PKD1P6
Read62658	PKD1P4	PKD1P4
Read62661	PKD1	PKD1
Read62664	PKD1	PKD1
Read62665	PKD1P2	PKD1P2
Read62667	PKD1P6	PKD1P6
Read62668	PKD1P3	PKD1P3
Read62673	PKD1P1	PKD1P1
Read62674	PKD1P3	PKD1P3
Read62675	PKD1P5	PKD1P5
Read62678	PKD1P5	PKD1P5
Read62682	PKD1	PKD1
Read62684	PKD1	PKD1
Read62687	PKD1P6	PKD1P6
Read62692	PKD1P6	PKD1P6
Read62693	PKD1P6	PKD1P6
Read62694	PKD1P5	PKD1P5
Read62697	PKD1P6	PKD1P6
Read62701	PKD1P1	PKD1P1
Read62702	PKD1	PKD1
Read62706	PKD1P6	PKD1P6
Read62709	PKD1P1	PKD1P1
Read62711	PKD1	PKD1
Read62713	PKD1	PKD1
Read62715	PKD1P6	PKD1P6
Read62717	PKD1P6	PKD1P6
Read62721	PKD1	PKD1
Read62726	PKD1P6	PKD1P6
Read62727	PKD1P3	PKD1P3
Read62728	PKD1	PKD1
Read62732	PKD1P5	PKD1P5
Read62736	PKD1	PKD1
Read62739	PKD1P2	PKD1P2
Read62742	PKD1P5	PKD1P5
Read62743	PKD1P3	PKD1P3
Read62745	PKD1	PKD1
Read62746	PKD1P4	PKD1P4
Read62747	PKD1P6	PKD1P6
Read62748	PKD1P6	PKD1P6
Read62755	PKD1P1	PKD1P1
Read62758	PKD1P3	PKD1P3
Read62761	PKD1P6	PKD1P6
Read62763	PKD1	PKD1
Read62765	PKD1	PKD1
Read62766	PKD1P6	PKD1P6
Read62769	PKD1	PKD1
Read62771	PKD1P1	PKD1P1
Read62772	PKD1P1	PKD1P1
Read62774	PKD1P6	PKD1P6
Read62777	PKD1P1	PKD1P1
Read62780	PKD1P4	PKD1P4
Read62783	PKD1P1	PKD1P1
Read62784	PKD1P6	PKD1P6
Read62789	PKD1P6	PKD1P6
Read62792	PKD1	PKD1
Read62794	PKD1P3	PKD1P3
Read62798	PKD1P1	PKD1P1
Read62799	PKD1P6	PKD1P6
Read62802	PKD1	PKD1
Read62805	PKD1P6	PKD1P6
Read62808	PKD1	PKD1
Read62810	PKD1P1	PKD1P1
Read62811	PKD1	PKD1
Read62812	PKD1	PKD1
Read62816	PKD1	PKD1
Read62819	PKD1P6	PKD1P6
Read62820	PKD1	PKD1
Read62821	PKD1	PKD1
Read62823	PKD1P3	PKD1P3
Read62825	PKD1P6	PKD1P6
Read62826	PKD1P6	PKD1P6
Read62827	PKD1P3	PKD1P3
Read62828	PKD1	PKD1
Read62830	PKD1	PKD1
Read62832	PKD1P1	PKD1P1
Read62835	PKD1	PKD1
Read62836	PKD1P4	PKD1P4
Read62839	PKD1P6	PKD1P6
Read62841	PKD1P1	PKD1P1
Read62845	PKD1	PKD1
Read62848	PKD1P2	PKD1P2
Read62851	PKD1P6	PKD1P6
Read62852	PKD1P6	PKD1P6
Read62854	PKD1P3	PKD1P3
Read62855	PKD1	PKD1
Read62857	PKD1P6	PKD1P6
Read62861	PKD1P4	PKD1P4
Read62862	PKD1	PKD1
Read62865	PKD1P6	PKD1P6
Read62876	PKD1P4	PKD1P4
Read62880	PKD1	PKD1
Read62881	PKD1	PKD1
Read62882	PKD1P6	PKD1P6
Read62887	PKD1P1	PKD1P1
Read62888	PKD1P5	PKD1P5
Read62889	PKD1P3	PKD1P3
Read62890	PKD1	PKD1
Read62895	PKD1P6	PKD1P6
Read62897	PKD1P6	PKD1P6
Read62905	PKD1P5	PKD1P5
Read62907	PKD1P2	PKD1P2
Read62910	PKD1P6	PKD1P6
Read62911	PKD1P5	PKD1P5
Read62912	PKD1	PKD1
Read62913	PKD1P5	PKD1P5
Read62914	PKD1	PKD1
Read62915	PKD1	PKD1
Read62919	PKD1P6	PKD1P6
Read62921	PKD1	PKD1
Read62923	PKD1P6	PKD1P6
Read62927	PKD1	PKD1
Read62931	PKD1	PKD1
Read62935	PKD1P6	PKD1P6
Read62936	PKD1P6	PKD1P6
Read62939	PKD1P6	PKD1P6
Read62943	PKD1	PKD1
Read62946	PKD1P6	PKD1P6
Read62955	PKD1P5	PKD1P5
Read62957	PKD1P6	PKD1P6
Read62960	PKD1P6	PKD1P6
Read62961	PKD1P6	PKD1P6
Read62963	PKD1P6	PKD1P6
Read62965	PKD1P5	PKD1P5
Read62967	PKD1	PKD1
Read62969	PKD1P6	PKD1P6
Read62972	PKD1P4	PKD1P4
Read62975	PKD1	PKD1
Read62977	PKD1P3	PKD1P3
Read62981	PKD1	PKD1
Read62983	PKD1	PKD1
Read62984	PKD1	PKD1
Read62986	PKD1P1	PKD1P1
Read62987	PKD1P5	PKD1P5
Read62989	PKD1P6	PKD1P6
Read62990	PKD1P1	PKD1P1
Read62993	PKD1P4	PKD1P4
Read62997	PKD1P6	PKD1P6
Read62999	PKD1P5	PKD1P5
Read63000	PKD1P6	PKD1P6
Read63001	PKD1P5	PKD1P5
Read63003	PKD1	PKD1
Read63006	PKD1P6	PKD1P6
Read63010	PKD1	PKD1
Read63014	PKD1P2	PKD1P2
Read63016	PKD1P4	PKD1P4
Read63022	PKD1	PKD1
Read63023	PKD1P6	PKD1P6
Read63025	PKD1P3	PKD1P3
Read63026	PKD1	PKD1
Read63027	PKD1P4	PKD1P4
Read63028	PKD1P6	PKD1P6
Read63030	PKD1P6	PKD1P6
Read63032	PKD1	PKD1
Read63033	PKD1P6	PKD1P6
Read63034	PKD1	PKD1
Read63035	PKD1P4	PKD1P4
Read63036	PKD1P2	PKD1P2
Read63039	PKD1P6	PKD1P6
Read63041	PKD1	PKD1
Read63043	PKD1P3	PKD1P3
Read63044	PKD1P6	PKD1P6
Read63046	PKD1	PKD1
Read63051	PKD1	PKD1
Read63052	PKD1	PKD1
Read63058	PKD1	PKD1
Read63059	PKD1	PKD1
Read63060	PKD1	PKD1
Read63061	PKD1P5	PKD1P5
Read63063	PKD1	PKD1
Read63064	PKD1P4	PKD1P4
Read63067	PKD1P3	PKD1P3
Read63070	PKD1P6	PKD1P6
Read63072	PKD1P5	PKD1P5
Read63074	PKD1	PKD1
Read63075	PKD1P5	PKD1P5
Read63076	PKD1P5	PKD1P5
Read63081	PKD1	PKD1
Read63084	PKD1P6	PKD1P6
Read63086	PKD1P5	PKD1P5
Read63087	PKD1P6	PKD1P6
Read63088	PKD1	PKD1
Read63091	PKD1	PKD1
Read63095	PKD1P6	PKD1P6
Read63099	PKD1	PKD1
Read63100	PKD1P6	PKD1P6
Read63101	PKD1P3	PKD1P3
Read63102	PKD1P2	PKD1P2
Read63104	PKD1	PKD1
Read63108	PKD1	PKD1
Read63109	PKD1P6	PKD1P6
Read63111	PKD1P6	PKD1P6
Read63112	PKD1P5	PKD1P5
Read63115	PKD1P4	PKD1P4
Read63116	PKD1P3	PKD1P3
Read63118	PKD1P6	PKD1P6
Read63120	PKD1P6	PKD1P6
Read63125	PKD1P6	PKD1P6
Read63126	PKD1P3	PKD1P3
Read63129	PKD1	PKD1
Read63131	PKD1	PKD1
Read63134	PKD1P6	PKD1P6
Read63135	PKD1P6	PKD1P6
Read63136	PKD1P6	PKD1P6
Read63139	PKD1P1	PKD1P1
Read63142	PKD1P6	PKD1P6
Read63143	PKD1P6	PKD1P6
Read63148	PKD1P4	PKD1P4
Read63149	PKD1P2	PKD1P2
Read63152	PKD1	PKD1
Read63153	PKD1P6	PKD1P6
Read63155	PKD1P6	PKD1P6
Read63157	PKD1	PKD1
Read63158	PKD1P6	PKD1P6
Read63163	PKD1P3	PKD1P3
Read63166	PKD1P6	PKD1P6
Read63168	PKD1P6	PKD1P6
Read63170	PKD1P1	PKD1P1
Read63171	PKD1P6	PKD1P6
Read63173	PKD1	PKD1
Read63174	PKD1	PKD1
Read63176	PKD1P6	PKD1P6
Read63177	PKD1	PKD1
Read63179	PKD1	PKD1
Read63183	PKD1	PKD1
Read63188	PKD1	PKD1
Read63192	PKD1	PKD1
Read63193	PKD1	PKD1
Read63194	PKD1P3	PKD1P3
Read63196	PKD1P6	PKD1P6
Read63197	PKD1P3	PKD1P3
Read63200	PKD1P2	PKD1P2
Read63207	PKD1P5	PKD1P5
Read63209	PKD1	PKD1
Read63216	PKD1	PKD1
Read63222	PKD1P2	PKD1P2
Read63225	PKD1P5	PKD1P5
Read63226	PKD1P3	PKD1P3
Read63227	PKD1	PKD1
Read63228	PKD1P5	PKD1P5
Read63230	PKD1	PKD1
Read63231	PKD1P5	PKD1P5
Read63233	PKD1P6	PKD1P6
Read63237	PKD1P5	PKD1P5
Read63243	PKD1P6	PKD1P6
Read63245	PKD1P6	PKD1P6
Read63248	PKD1P4	PKD1P4
Read63249	PKD1P6	PKD1P6
Read63254	PKD1P6	PKD1P6
Read63258	PKD1P6	PKD1P6
Read63261	PKD1P2	PKD1P2
Read63262	PKD1	PKD1
Read63264	PKD1	PKD1
Read63267	PKD1	PKD1
Read63269	PKD1	PKD1
Read63270	PKD1P6	PKD1P6
Read63271	PKD1P3	PKD1P3
Read63272	PKD1P1	PKD1P1
Read63278	PKD1P4	PKD1P4
Read63279	PKD1P6	PKD1P6
Read63280	PKD1	PKD1
Read63285	PKD1P5	PKD1P5
Read63286	PKD1P1	PKD1P1
Read63287	PKD1	PKD1
Read63289	PKD1P3	PKD1P3
Read63290	PKD1	PKD1
Read63295	PKD1	PKD1
Read63296	PKD1	PKD1
Read63299	PKD1P5	PKD1P5
Read63300	PKD1	PKD1
Read63302	PKD1P2	PKD1P2
Read63304	PKD1P6	PKD1P6
Read63305	PKD1	PKD1
Read63306	PKD1	PKD1
Read63309	PKD1P3	PKD1P3
Read63313	PKD1P6	PKD1P6
Read63314	PKD1P3	PKD1P3
Read63320	PKD1P2	PKD1P2
Read63321	PKD1P3	PKD1P3
Read63325	PKD1	PKD1
Read63327	PKD1P6	PKD1P6
Read63329	PKD1	PKD1
Read63330	PKD1	PKD1
Read63333	PKD1P2	PKD1P2
Read63335	PKD1P6	PKD1P6
Read63336	PKD1	PKD1
Read63341	PKD1P4	PKD1P4
Read63346	PKD1	PKD1
